test.group,train.groups,atoms,test.fold,seed,n.train.atoms,iteration,task_id,classif.ce,algorithm,n.train,n.test
test,all,720,10,3,135,282,waveform,0.204081632653061,cv_glmnet,132,49
test,all,720,10,3,270,283,waveform,0.102040816326531,cv_glmnet,268,49
test,all,720,10,3,450,284,waveform,0.122448979591837,cv_glmnet,449,49
test,all,720,10,3,720,285,waveform,0.122448979591837,cv_glmnet,722,49
train,all,720,10,1,67.5,286,waveform,0.275862068965517,cv_glmnet,64,29
train,all,720,10,1,135,287,waveform,0.275862068965517,cv_glmnet,132,29
train,all,720,10,1,270,288,waveform,0.275862068965517,cv_glmnet,268,29
train,all,720,10,1,450,289,waveform,0.310344827586207,cv_glmnet,449,29
train,all,720,10,1,720,290,waveform,0.310344827586207,cv_glmnet,722,29
train,all,720,10,2,67.5,291,waveform,0.241379310344828,cv_glmnet,64,29
train,all,720,10,2,135,292,waveform,0.275862068965517,cv_glmnet,132,29
train,all,720,10,2,270,293,waveform,0.206896551724138,cv_glmnet,268,29
train,all,720,10,2,450,294,waveform,0.275862068965517,cv_glmnet,449,29
train,all,720,10,2,720,295,waveform,0.275862068965517,cv_glmnet,722,29
train,all,720,10,3,67.5,296,waveform,0.241379310344828,cv_glmnet,64,29
train,all,720,10,3,135,297,waveform,0.206896551724138,cv_glmnet,132,29
train,all,720,10,3,270,298,waveform,0.275862068965517,cv_glmnet,268,29
train,all,720,10,3,450,299,waveform,0.275862068965517,cv_glmnet,449,29
train,all,720,10,3,720,300,waveform,0.310344827586207,cv_glmnet,722,29
test,other,270,1,1,67.5,301,waveform,0.153846153846154,cv_glmnet,66,52
test,other,270,1,1,135,302,waveform,0.134615384615385,cv_glmnet,134,52
test,other,270,1,1,270,303,waveform,0.134615384615385,cv_glmnet,269,52
test,other,270,1,2,67.5,304,waveform,0.211538461538462,cv_glmnet,66,52
test,other,270,1,2,135,305,waveform,0.115384615384615,cv_glmnet,134,52
test,other,270,1,2,270,306,waveform,0.134615384615385,cv_glmnet,269,52
test,other,270,1,3,67.5,307,waveform,0.230769230769231,cv_glmnet,66,52
test,other,270,1,3,135,308,waveform,0.192307692307692,cv_glmnet,134,52
test,other,270,1,3,270,309,waveform,0.134615384615385,cv_glmnet,269,52
train,other,450,1,1,67.5,310,waveform,0.32258064516129,cv_glmnet,66,31
train,other,450,1,1,135,311,waveform,0.129032258064516,cv_glmnet,133,31
train,other,450,1,1,270,312,waveform,0.0645161290322581,cv_glmnet,268,31
train,other,450,1,1,450,313,waveform,0.129032258064516,cv_glmnet,448,31
train,other,450,1,2,67.5,314,waveform,0.290322580645161,cv_glmnet,66,31
train,other,450,1,2,135,315,waveform,0.0967741935483871,cv_glmnet,133,31
train,other,450,1,2,270,316,waveform,0.0967741935483871,cv_glmnet,268,31
train,other,450,1,2,450,317,waveform,0.129032258064516,cv_glmnet,448,31
train,other,450,1,3,67.5,318,waveform,0.258064516129032,cv_glmnet,66,31
train,other,450,1,3,135,319,waveform,0.290322580645161,cv_glmnet,133,31
train,other,450,1,3,270,320,waveform,0.193548387096774,cv_glmnet,268,31
train,other,450,1,3,450,321,waveform,0.129032258064516,cv_glmnet,448,31
test,other,270,2,1,67.5,322,waveform,0.269230769230769,cv_glmnet,66,52
test,other,270,2,1,135,323,waveform,0.211538461538462,cv_glmnet,134,52
test,other,270,2,1,270,324,waveform,0.192307692307692,cv_glmnet,269,52
test,other,270,2,2,67.5,325,waveform,0.192307692307692,cv_glmnet,66,52
test,other,270,2,2,135,326,waveform,0.192307692307692,cv_glmnet,134,52
test,other,270,2,2,270,327,waveform,0.192307692307692,cv_glmnet,269,52
test,other,270,2,3,67.5,328,waveform,0.230769230769231,cv_glmnet,66,52
test,other,270,2,3,135,329,waveform,0.192307692307692,cv_glmnet,134,52
test,other,270,2,3,270,330,waveform,0.192307692307692,cv_glmnet,269,52
train,other,450,2,1,67.5,331,waveform,0.32258064516129,cv_glmnet,66,31
train,other,450,2,1,135,332,waveform,0.193548387096774,cv_glmnet,133,31
train,other,450,2,1,270,333,waveform,0.129032258064516,cv_glmnet,268,31
train,other,450,2,1,450,334,waveform,0.225806451612903,cv_glmnet,448,31
train,other,450,2,2,67.5,335,waveform,0.258064516129032,cv_glmnet,66,31
train,other,450,2,2,135,336,waveform,0.225806451612903,cv_glmnet,133,31
train,other,450,2,2,270,337,waveform,0.193548387096774,cv_glmnet,268,31
train,other,450,2,2,450,338,waveform,0.225806451612903,cv_glmnet,448,31
train,other,450,2,3,67.5,339,waveform,0.161290322580645,cv_glmnet,66,31
train,other,450,2,3,135,340,waveform,0.225806451612903,cv_glmnet,133,31
train,other,450,2,3,270,341,waveform,0.225806451612903,cv_glmnet,268,31
train,other,450,2,3,450,342,waveform,0.193548387096774,cv_glmnet,448,31
test,other,270,3,1,67.5,343,waveform,0.254901960784314,cv_glmnet,66,51
test,other,270,3,1,135,344,waveform,0.196078431372549,cv_glmnet,134,51
test,other,270,3,1,270,345,waveform,0.137254901960784,cv_glmnet,269,51
test,other,270,3,2,67.5,346,waveform,0.196078431372549,cv_glmnet,66,51
test,other,270,3,2,135,347,waveform,0.176470588235294,cv_glmnet,134,51
test,other,270,3,2,270,348,waveform,0.137254901960784,cv_glmnet,269,51
test,other,270,3,3,67.5,349,waveform,0.294117647058824,cv_glmnet,66,51
test,other,270,3,3,135,350,waveform,0.196078431372549,cv_glmnet,134,51
test,other,270,3,3,270,351,waveform,0.137254901960784,cv_glmnet,269,51
train,other,450,3,1,67.5,352,waveform,0.193548387096774,cv_glmnet,66,31
train,other,450,3,1,135,353,waveform,0.193548387096774,cv_glmnet,134,31
train,other,450,3,1,270,354,waveform,0.0967741935483871,cv_glmnet,269,31
train,other,450,3,1,450,355,waveform,0.129032258064516,cv_glmnet,449,31
train,other,450,3,2,67.5,356,waveform,0.193548387096774,cv_glmnet,66,31
train,other,450,3,2,135,357,waveform,0.129032258064516,cv_glmnet,134,31
train,other,450,3,2,270,358,waveform,0.0967741935483871,cv_glmnet,269,31
train,other,450,3,2,450,359,waveform,0.0967741935483871,cv_glmnet,449,31
train,other,450,3,3,67.5,360,waveform,0.225806451612903,cv_glmnet,66,31
train,other,450,3,3,135,361,waveform,0.161290322580645,cv_glmnet,134,31
train,other,450,3,3,270,362,waveform,0.161290322580645,cv_glmnet,269,31
train,other,450,3,3,450,363,waveform,0.0967741935483871,cv_glmnet,449,31
test,other,270,4,1,67.5,364,waveform,0.2,cv_glmnet,66,50
test,other,270,4,1,135,365,waveform,0.16,cv_glmnet,134,50
test,other,270,4,1,270,366,waveform,0.16,cv_glmnet,269,50
test,other,270,4,2,67.5,367,waveform,0.26,cv_glmnet,66,50
test,other,270,4,2,135,368,waveform,0.1,cv_glmnet,134,50
test,other,270,4,2,270,369,waveform,0.2,cv_glmnet,269,50
test,other,270,4,3,67.5,370,waveform,0.3,cv_glmnet,66,50
test,other,270,4,3,135,371,waveform,0.16,cv_glmnet,134,50
test,other,270,4,3,270,372,waveform,0.16,cv_glmnet,269,50
train,other,450,4,1,67.5,373,waveform,0.354838709677419,cv_glmnet,66,31
train,other,450,4,1,135,374,waveform,0.290322580645161,cv_glmnet,134,31
train,other,450,4,1,270,375,waveform,0.290322580645161,cv_glmnet,269,31
train,other,450,4,1,450,376,waveform,0.193548387096774,cv_glmnet,450,31
train,other,450,4,2,67.5,377,waveform,0.193548387096774,cv_glmnet,66,31
train,other,450,4,2,135,378,waveform,0.161290322580645,cv_glmnet,134,31
train,other,450,4,2,270,379,waveform,0.193548387096774,cv_glmnet,269,31
train,other,450,4,2,450,380,waveform,0.193548387096774,cv_glmnet,450,31
train,other,450,4,3,67.5,381,waveform,0.193548387096774,cv_glmnet,66,31
train,other,450,4,3,135,382,waveform,0.193548387096774,cv_glmnet,134,31
train,other,450,4,3,270,383,waveform,0.258064516129032,cv_glmnet,269,31
train,other,450,4,3,450,384,waveform,0.193548387096774,cv_glmnet,450,31
test,other,270,5,1,67.5,385,waveform,0.26,cv_glmnet,66,50
test,other,270,5,1,135,386,waveform,0.2,cv_glmnet,134,50
test,other,270,5,1,270,387,waveform,0.16,cv_glmnet,270,50
test,other,270,5,2,67.5,388,waveform,0.28,cv_glmnet,66,50
test,other,270,5,2,135,389,waveform,0.2,cv_glmnet,134,50
test,other,270,5,2,270,390,waveform,0.14,cv_glmnet,270,50
test,other,270,5,3,67.5,391,waveform,0.26,cv_glmnet,66,50
test,other,270,5,3,135,392,waveform,0.22,cv_glmnet,134,50
test,other,270,5,3,270,393,waveform,0.16,cv_glmnet,270,50
train,other,450,5,1,67.5,394,waveform,0.1,cv_glmnet,66,30
train,other,450,5,1,135,395,waveform,0.166666666666667,cv_glmnet,134,30
train,other,450,5,1,270,396,waveform,0.1,cv_glmnet,269,30
train,other,450,5,1,450,397,waveform,0.1,cv_glmnet,450,30
train,other,450,5,2,67.5,398,waveform,0.233333333333333,cv_glmnet,66,30
train,other,450,5,2,135,399,waveform,0.2,cv_glmnet,134,30
train,other,450,5,2,270,400,waveform,0.166666666666667,cv_glmnet,269,30
train,other,450,5,2,450,401,waveform,0.1,cv_glmnet,450,30
train,other,450,5,3,67.5,402,waveform,0.2,cv_glmnet,66,30
train,other,450,5,3,135,403,waveform,0.133333333333333,cv_glmnet,134,30
train,other,450,5,3,270,404,waveform,0.1,cv_glmnet,269,30
train,other,450,5,3,450,405,waveform,0.1,cv_glmnet,450,30
test,other,270,6,1,67.5,406,waveform,0.224489795918367,cv_glmnet,66,49
test,other,270,6,1,135,407,waveform,0.183673469387755,cv_glmnet,134,49
test,other,270,6,1,270,408,waveform,0.204081632653061,cv_glmnet,270,49
test,other,270,6,2,67.5,409,waveform,0.204081632653061,cv_glmnet,66,49
test,other,270,6,2,135,410,waveform,0.204081632653061,cv_glmnet,134,49
test,other,270,6,2,270,411,waveform,0.224489795918367,cv_glmnet,270,49
test,other,270,6,3,67.5,412,waveform,0.285714285714286,cv_glmnet,66,49
test,other,270,6,3,135,413,waveform,0.306122448979592,cv_glmnet,134,49
test,other,270,6,3,270,414,waveform,0.244897959183673,cv_glmnet,270,49
train,other,450,6,1,67.5,415,waveform,0.333333333333333,cv_glmnet,66,30
train,other,450,6,1,135,416,waveform,0.266666666666667,cv_glmnet,134,30
train,other,450,6,1,270,417,waveform,0.266666666666667,cv_glmnet,269,30
train,other,450,6,1,450,418,waveform,0.3,cv_glmnet,451,30
train,other,450,6,2,67.5,419,waveform,0.266666666666667,cv_glmnet,66,30
train,other,450,6,2,135,420,waveform,0.266666666666667,cv_glmnet,134,30
train,other,450,6,2,270,421,waveform,0.3,cv_glmnet,269,30
train,other,450,6,2,450,422,waveform,0.3,cv_glmnet,451,30
train,other,450,6,3,67.5,423,waveform,0.3,cv_glmnet,66,30
train,other,450,6,3,135,424,waveform,0.3,cv_glmnet,134,30
train,other,450,6,3,270,425,waveform,0.3,cv_glmnet,269,30
train,other,450,6,3,450,426,waveform,0.3,cv_glmnet,451,30
test,other,270,7,1,67.5,427,waveform,0.163265306122449,cv_glmnet,67,49
test,other,270,7,1,135,428,waveform,0.0612244897959184,cv_glmnet,135,49
test,other,270,7,1,270,429,waveform,0.102040816326531,cv_glmnet,271,49
test,other,270,7,2,67.5,430,waveform,0.142857142857143,cv_glmnet,67,49
test,other,270,7,2,135,431,waveform,0.122448979591837,cv_glmnet,135,49
test,other,270,7,2,270,432,waveform,0.102040816326531,cv_glmnet,271,49
test,other,270,7,3,67.5,433,waveform,0.122448979591837,cv_glmnet,67,49
test,other,270,7,3,135,434,waveform,0.0816326530612245,cv_glmnet,135,49
test,other,270,7,3,270,435,waveform,0.0816326530612245,cv_glmnet,271,49
train,other,450,7,1,67.5,436,waveform,0.206896551724138,cv_glmnet,66,29
train,other,450,7,1,135,437,waveform,0.344827586206897,cv_glmnet,134,29
train,other,450,7,1,270,438,waveform,0.241379310344828,cv_glmnet,269,29
train,other,450,7,1,450,439,waveform,0.206896551724138,cv_glmnet,451,29
train,other,450,7,2,67.5,440,waveform,0.206896551724138,cv_glmnet,66,29
train,other,450,7,2,135,441,waveform,0.241379310344828,cv_glmnet,134,29
train,other,450,7,2,270,442,waveform,0.172413793103448,cv_glmnet,269,29
train,other,450,7,2,450,443,waveform,0.206896551724138,cv_glmnet,451,29
train,other,450,7,3,67.5,444,waveform,0.310344827586207,cv_glmnet,66,29
train,other,450,7,3,135,445,waveform,0.275862068965517,cv_glmnet,134,29
train,other,450,7,3,270,446,waveform,0.206896551724138,cv_glmnet,269,29
train,other,450,7,3,450,447,waveform,0.206896551724138,cv_glmnet,451,29
test,other,270,8,1,67.5,448,waveform,0.26530612244898,cv_glmnet,67,49
test,other,270,8,1,135,449,waveform,0.285714285714286,cv_glmnet,135,49
test,other,270,8,1,270,450,waveform,0.306122448979592,cv_glmnet,271,49
test,other,270,8,2,67.5,451,waveform,0.26530612244898,cv_glmnet,67,49
test,other,270,8,2,135,452,waveform,0.326530612244898,cv_glmnet,135,49
test,other,270,8,2,270,453,waveform,0.306122448979592,cv_glmnet,271,49
test,other,270,8,3,67.5,454,waveform,0.204081632653061,cv_glmnet,67,49
test,other,270,8,3,135,455,waveform,0.244897959183673,cv_glmnet,135,49
test,other,270,8,3,270,456,waveform,0.326530612244898,cv_glmnet,271,49
train,other,450,8,1,67.5,457,waveform,0.103448275862069,cv_glmnet,66,29
train,other,450,8,1,135,458,waveform,0.103448275862069,cv_glmnet,134,29
train,other,450,8,1,270,459,waveform,0.103448275862069,cv_glmnet,269,29
train,other,450,8,1,450,460,waveform,0.0689655172413793,cv_glmnet,451,29
train,other,450,8,2,67.5,461,waveform,0.206896551724138,cv_glmnet,66,29
train,other,450,8,2,135,462,waveform,0.137931034482759,cv_glmnet,134,29
train,other,450,8,2,270,463,waveform,0.0689655172413793,cv_glmnet,269,29
train,other,450,8,2,450,464,waveform,0.0689655172413793,cv_glmnet,451,29
train,other,450,8,3,67.5,465,waveform,0.172413793103448,cv_glmnet,66,29
train,other,450,8,3,135,466,waveform,0.137931034482759,cv_glmnet,134,29
train,other,450,8,3,270,467,waveform,0.103448275862069,cv_glmnet,269,29
train,other,450,8,3,450,468,waveform,0.0689655172413793,cv_glmnet,451,29
test,other,270,9,1,67.5,469,waveform,0.163265306122449,cv_glmnet,67,49
test,other,270,9,1,135,470,waveform,0.163265306122449,cv_glmnet,135,49
test,other,270,9,1,270,471,waveform,0.163265306122449,cv_glmnet,271,49
test,other,270,9,2,67.5,472,waveform,0.204081632653061,cv_glmnet,67,49
test,other,270,9,2,135,473,waveform,0.183673469387755,cv_glmnet,135,49
test,other,270,9,2,270,474,waveform,0.163265306122449,cv_glmnet,271,49
test,other,270,9,3,67.5,475,waveform,0.183673469387755,cv_glmnet,67,49
test,other,270,9,3,135,476,waveform,0.183673469387755,cv_glmnet,135,49
test,other,270,9,3,270,477,waveform,0.163265306122449,cv_glmnet,271,49
train,other,450,9,1,67.5,478,waveform,0.275862068965517,cv_glmnet,66,29
train,other,450,9,1,135,479,waveform,0.275862068965517,cv_glmnet,134,29
train,other,450,9,1,270,480,waveform,0.206896551724138,cv_glmnet,269,29
train,other,450,9,1,450,481,waveform,0.137931034482759,cv_glmnet,451,29
train,other,450,9,2,67.5,482,waveform,0.241379310344828,cv_glmnet,66,29
train,other,450,9,2,135,483,waveform,0.310344827586207,cv_glmnet,134,29
train,other,450,9,2,270,484,waveform,0.103448275862069,cv_glmnet,269,29
train,other,450,9,2,450,485,waveform,0.137931034482759,cv_glmnet,451,29
train,other,450,9,3,67.5,486,waveform,0.206896551724138,cv_glmnet,66,29
train,other,450,9,3,135,487,waveform,0.206896551724138,cv_glmnet,134,29
train,other,450,9,3,270,488,waveform,0.172413793103448,cv_glmnet,269,29
train,other,450,9,3,450,489,waveform,0.137931034482759,cv_glmnet,451,29
test,other,270,10,1,67.5,490,waveform,0.204081632653061,cv_glmnet,67,49
test,other,270,10,1,135,491,waveform,0.142857142857143,cv_glmnet,135,49
test,other,270,10,1,270,492,waveform,0.163265306122449,cv_glmnet,271,49
test,other,270,10,2,67.5,493,waveform,0.326530612244898,cv_glmnet,67,49
test,other,270,10,2,135,494,waveform,0.163265306122449,cv_glmnet,135,49
test,other,270,10,2,270,495,waveform,0.163265306122449,cv_glmnet,271,49
test,other,270,10,3,67.5,496,waveform,0.244897959183673,cv_glmnet,67,49
test,other,270,10,3,135,497,waveform,0.142857142857143,cv_glmnet,135,49
test,other,270,10,3,270,498,waveform,0.142857142857143,cv_glmnet,271,49
train,other,450,10,1,67.5,499,waveform,0.310344827586207,cv_glmnet,66,29
train,other,450,10,1,135,500,waveform,0.310344827586207,cv_glmnet,134,29
train,other,450,10,1,270,501,waveform,0.206896551724138,cv_glmnet,269,29
train,other,450,10,1,450,502,waveform,0.241379310344828,cv_glmnet,451,29
train,other,450,10,2,67.5,503,waveform,0.275862068965517,cv_glmnet,66,29
train,other,450,10,2,135,504,waveform,0.241379310344828,cv_glmnet,134,29
train,other,450,10,2,270,505,waveform,0.241379310344828,cv_glmnet,269,29
train,other,450,10,2,450,506,waveform,0.241379310344828,cv_glmnet,451,29
train,other,450,10,3,67.5,507,waveform,0.241379310344828,cv_glmnet,66,29
train,other,450,10,3,135,508,waveform,0.241379310344828,cv_glmnet,134,29
train,other,450,10,3,270,509,waveform,0.241379310344828,cv_glmnet,269,29
train,other,450,10,3,450,510,waveform,0.241379310344828,cv_glmnet,451,29
test,same,450,1,1,67.5,511,waveform,0.153846153846154,cv_glmnet,66,52
test,same,450,1,1,135,512,waveform,0.134615384615385,cv_glmnet,133,52
test,same,450,1,1,270,513,waveform,0.0961538461538462,cv_glmnet,268,52
test,same,450,1,1,450,514,waveform,0.0769230769230769,cv_glmnet,448,52
test,same,450,1,2,67.5,515,waveform,0.153846153846154,cv_glmnet,66,52
test,same,450,1,2,135,516,waveform,0.115384615384615,cv_glmnet,133,52
test,same,450,1,2,270,517,waveform,0.0961538461538462,cv_glmnet,268,52
test,same,450,1,2,450,518,waveform,0.0769230769230769,cv_glmnet,448,52
test,same,450,1,3,67.5,519,waveform,0.134615384615385,cv_glmnet,66,52
test,same,450,1,3,135,520,waveform,0.0769230769230769,cv_glmnet,133,52
test,same,450,1,3,270,521,waveform,0.115384615384615,cv_glmnet,268,52
test,same,450,1,3,450,522,waveform,0.0961538461538462,cv_glmnet,448,52
train,same,270,1,1,67.5,523,waveform,0.129032258064516,cv_glmnet,66,31
train,same,270,1,1,135,524,waveform,0.0967741935483871,cv_glmnet,134,31
train,same,270,1,1,270,525,waveform,0.0967741935483871,cv_glmnet,269,31
train,same,270,1,2,67.5,526,waveform,0.0967741935483871,cv_glmnet,66,31
train,same,270,1,2,135,527,waveform,0.0645161290322581,cv_glmnet,134,31
train,same,270,1,2,270,528,waveform,0.0967741935483871,cv_glmnet,269,31
train,same,270,1,3,67.5,529,waveform,0.193548387096774,cv_glmnet,66,31
train,same,270,1,3,135,530,waveform,0.129032258064516,cv_glmnet,134,31
train,same,270,1,3,270,531,waveform,0.0967741935483871,cv_glmnet,269,31
test,same,450,2,1,67.5,532,waveform,0.288461538461538,cv_glmnet,66,52
test,same,450,2,1,135,533,waveform,0.346153846153846,cv_glmnet,133,52
test,same,450,2,1,270,534,waveform,0.230769230769231,cv_glmnet,268,52
test,same,450,2,1,450,535,waveform,0.25,cv_glmnet,448,52
test,same,450,2,2,67.5,536,waveform,0.211538461538462,cv_glmnet,66,52
test,same,450,2,2,135,537,waveform,0.192307692307692,cv_glmnet,133,52
test,same,450,2,2,270,538,waveform,0.25,cv_glmnet,268,52
test,same,450,2,2,450,539,waveform,0.25,cv_glmnet,448,52
test,same,450,2,3,67.5,540,waveform,0.269230769230769,cv_glmnet,66,52
test,same,450,2,3,135,541,waveform,0.269230769230769,cv_glmnet,133,52
test,same,450,2,3,270,542,waveform,0.25,cv_glmnet,268,52
test,same,450,2,3,450,543,waveform,0.25,cv_glmnet,448,52
train,same,270,2,1,67.5,544,waveform,0.258064516129032,cv_glmnet,66,31
train,same,270,2,1,135,545,waveform,0.225806451612903,cv_glmnet,134,31
train,same,270,2,1,270,546,waveform,0.225806451612903,cv_glmnet,269,31
train,same,270,2,2,67.5,547,waveform,0.32258064516129,cv_glmnet,66,31
train,same,270,2,2,135,548,waveform,0.225806451612903,cv_glmnet,134,31
train,same,270,2,2,270,549,waveform,0.225806451612903,cv_glmnet,269,31
train,same,270,2,3,67.5,550,waveform,0.258064516129032,cv_glmnet,66,31
train,same,270,2,3,135,551,waveform,0.290322580645161,cv_glmnet,134,31
train,same,270,2,3,270,552,waveform,0.225806451612903,cv_glmnet,269,31
test,same,450,3,1,67.5,553,waveform,0.156862745098039,cv_glmnet,66,51
test,same,450,3,1,135,554,waveform,0.176470588235294,cv_glmnet,134,51
test,same,450,3,1,270,555,waveform,0.137254901960784,cv_glmnet,269,51
test,same,450,3,1,450,556,waveform,0.137254901960784,cv_glmnet,449,51
test,same,450,3,2,67.5,557,waveform,0.254901960784314,cv_glmnet,66,51
test,same,450,3,2,135,558,waveform,0.156862745098039,cv_glmnet,134,51
test,same,450,3,2,270,559,waveform,0.156862745098039,cv_glmnet,269,51
test,same,450,3,2,450,560,waveform,0.117647058823529,cv_glmnet,449,51
test,same,450,3,3,67.5,561,waveform,0.196078431372549,cv_glmnet,66,51
test,same,450,3,3,135,562,waveform,0.117647058823529,cv_glmnet,134,51
test,same,450,3,3,270,563,waveform,0.156862745098039,cv_glmnet,269,51
test,same,450,3,3,450,564,waveform,0.137254901960784,cv_glmnet,449,51
train,same,270,3,1,67.5,565,waveform,0.161290322580645,cv_glmnet,66,31
train,same,270,3,1,135,566,waveform,0.193548387096774,cv_glmnet,134,31
train,same,270,3,1,270,567,waveform,0.225806451612903,cv_glmnet,269,31
train,same,270,3,2,67.5,568,waveform,0.258064516129032,cv_glmnet,66,31
train,same,270,3,2,135,569,waveform,0.225806451612903,cv_glmnet,134,31
train,same,270,3,2,270,570,waveform,0.225806451612903,cv_glmnet,269,31
train,same,270,3,3,67.5,571,waveform,0.354838709677419,cv_glmnet,66,31
train,same,270,3,3,135,572,waveform,0.225806451612903,cv_glmnet,134,31
train,same,270,3,3,270,573,waveform,0.225806451612903,cv_glmnet,269,31
test,same,450,4,1,67.5,574,waveform,0.16,cv_glmnet,66,50
test,same,450,4,1,135,575,waveform,0.18,cv_glmnet,134,50
test,same,450,4,1,270,576,waveform,0.14,cv_glmnet,269,50
test,same,450,4,1,450,577,waveform,0.18,cv_glmnet,450,50
test,same,450,4,2,67.5,578,waveform,0.26,cv_glmnet,66,50
